
🌴纪录片,#genre#
【超级赛亚人】悟吉塔,http://epg.112114.xyz/douyu/7190773
草帽丶海贼团的直播间,http://epg.112114.xyz/douyu/997925
【Hunter】动漫热血老贼冒险,http://epg.112114.xyz/douyu/6610883
少女与半妖,http://epg.112114.xyz/douyu/7422897
宝可梦加油。感谢大家。,http://epg.112114.xyz/douyu/9765742
星矢-燃烧吧我的小宇宙,http://epg.112114.xyz/douyu/8458270
松开的手0.0,http://epg.112114.xyz/douyu/10210568
浦饭幽游藏马飞影桑原,http://epg.112114.xyz/douyu/9938431
【童年往事】仨房间画面同步显示点播,http://epg.112114.xyz/douyu/7256376
✨妖精的直播间✨,http://epg.112114.xyz/douyu/5960746
【天使点播】动漫直播间,http://epg.112114.xyz/douyu/1487654
【动漫】超燃怀旧经典,http://epg.112114.xyz/douyu/1174353
✨动漫✨热血木叶忍者草帽路飞青春,http://epg.112114.xyz/douyu/206858
动漫二次元#补番推荐#,http://epg.112114.xyz/douyu/9429545
【动画电影】童年回忆,http://epg.112114.xyz/douyu/10395973
【星星动画】童年热血搞笑爱情,http://epg.112114.xyz/douyu/4369939
【追忆】国语超清动画电影,http://epg.112114.xyz/douyu/6449849
♥卡面来打♥,http://epg.112114.xyz/douyu/1218414
【动漫】24小时不间断动漫专场,http://epg.112114.xyz/douyu/7493575
老爹:还有一件事,http://epg.112114.xyz/douyu/7134757
开心锤锤，开心快乐每一天！,http://epg.112114.xyz/douyu/9018297

📛影视轮播②,#genre#
李子柒,http://lxajh.top/tv/douyu.php?id=2901080
周星星合集,https://www.goodiptv.club/huya/11342412
陈翔六点半,https://www.goodiptv.club/huya/11274154
爱情公寓,https://www.goodiptv.club/douyu/11404041
牛叔说电影,https://www.goodiptv.club/douyu/2758565
小小天才搞笑视频,https://www.goodiptv.club/douyu/9419678
一起看港剧,https://www.goodiptv.club/douyu/5061550
702放映厅,https://www.goodiptv.club/douyu/10348728
五分钟电影汇,https://www.goodiptv.club/douyu/8443438
舔狗波比的幸福生活,http://epg.112114.xyz/douyu/7620081
最好看的搞笑篮球动漫,http://epg.112114.xyz/douyu/9401305
【动漫】记录你的王者峡谷生活~,http://epg.112114.xyz/douyu/9360149
【小叮当】童年经典动画片,http://epg.112114.xyz/douyu/9445279
二次元放映室，有呐味儿了!,http://epg.112114.xyz/douyu/8912038
中二日记搞笑日常更新,http://epg.112114.xyz/douyu/9505575
动漫推荐官方直播间,http://epg.112114.xyz/douyu/5187099
【经典动漫】9455567,http://epg.112114.xyz/douyu/9455567
鲁过一世的直播间,http://epg.112114.xyz/douyu/9716515
星海璃幻V的直播间,http://epg.112114.xyz/douyu/9567313
铁头与橘子（每周更新一起看霸总）,http://epg.112114.xyz/douyu/9450942
笑出腹肌动漫0,http://epg.112114.xyz/douyu/8380708
【神剧】经典神剧,http://epg.112114.xyz/douyu/3700024
【贝爷MAX厅】科幻动作经典喜剧,http://epg.112114.xyz/douyu/4332
【贝爷影厅】经典科幻动作灾难巨兽,http://epg.112114.xyz/douyu/252802
【女神金】60帧极致蓝光刀刀陪看,http://epg.112114.xyz/douyu/747764
【西游】由爱故生怨，怨恨交缠，那又何苦,http://epg.112114.xyz/douyu/9518204
狄仁杰：想听听我的故事吗,http://epg.112114.xyz/douyu/674441
【牛叔】N分钟带你看完大片,http://epg.112114.xyz/douyu/2758565
【科幻Fans】精彩科幻影视，解说连连看,http://epg.112114.xyz/douyu/3508304
最新奇幻电影解说-宇宙无敌韩三金,http://epg.112114.xyz/douyu/3194372

📛美食诱惑,#genre#
铁锅炖鳄鱼,http://my9.ltd/list1.php?id=A001
糖熏羊腿,http://my9.ltd/list1.php?id=A002
烤鳄鱼,http://my9.ltd/list1.php?id=A003
猪杂下酒菜,http://my9.ltd/list1.php?id=A004
麻辣海阔,http://my9.ltd/list1.php?id=A005
麻辣牛蹄筋,http://my9.ltd/list1.php?id=A006
土窑焖牛肝,http://my9.ltd/list1.php?id=A007
肥肠鱼,http://my9.ltd/list1.php?id=A008
盐焗蜗牛,http://my9.ltd/list1.php?id=A009
牛肺子,http://my9.ltd/list1.php?id=A010

烤鸵鸟,http://my9.ltd/list1.php?id=A011

干锅牛蹄,http://my9.ltd/list1.php?id=A012

姜辣牛排,http://my9.ltd/list1.php?id=A013

脆皮猪肘,http://my9.ltd/list1.php?id=A014

肥肠鸡,http://my9.ltd/list1.php?id=A015

过桥排骨,http://my9.ltd/list1.php?id=A016

驴皮阿胶膏,http://my9.ltd/list1.php?id=A017

贴秋瓢,http://my9.ltd/list1.php?id=A018

辣卤羊头,http://my9.ltd/list1.php?id=A019

香焖驴板肠,http://my9.ltd/list1.php?id=A020

沸腾牛蛙,http://my9.ltd/list1.php?id=A021

麻辣驴大排,http://my9.ltd/list1.php?id=A022

酱汁乳鸽,http://my9.ltd/list1.php?id=A023

牛肉干,http://my9.ltd/list1.php?id=A024

全羊宴,http://my9.ltd/list1.php?id=A025

骆驼脖子,http://my9.ltd/list1.php?id=A026

烘扒牛蹄,http://my9.ltd/list1.php?id=A027

甲鱼两吃,http://my9.ltd/list1.php?id=A028

茄汁牛排,http://my9.ltd/list1.php?id=A029

臭味相投,http://my9.ltd/list1.php?id=A030

肉蟹宝,http://my9.ltd/list1.php?id=A031

糟鱼,http://my9.ltd/list1.php?id=A032

碳烤三宝,http://my9.ltd/list1.php?id=A033

海鲜火锅,http://my9.ltd/list1.php?id=A034

黄焖驴脖,http://my9.ltd/list1.php?id=A035

崩锅鸵鸟脖,http://my9.ltd/list1.php?id=A036

鱼羊鲜,http://my9.ltd/list1.php?id=A037

烤五花,http://my9.ltd/list1.php?id=A038

麻辣香锅,http://my9.ltd/list1.php?id=A039

羊肉暖锅,http://my9.ltd/list1.php?id=A040

白水羊头,http://my9.ltd/list1.php?id=A041

肥肠鱼,http://my9.ltd/list1.php?id=A042

猪排,http://my9.ltd/list1.php?id=A043

火鸡闷饭,http://my9.ltd/list1.php?id=A044

煎猪舌,http://my9.ltd/list1.php?id=A045

酱棒骨,http://my9.ltd/list1.php?id=A046

牛瘪火锅,http://my9.ltd/list1.php?id=A047

一品锅,http://my9.ltd/list1.php?id=A048

固始鹅块,http://my9.ltd/list1.php?id=A049

麻辣八爪,http://my9.ltd/list1.php?id=A050

牛骨髓,http://my9.ltd/list1.php?id=A051

牛肉酱,http://my9.ltd/list1.php?id=A052

肥肠鸡,http://my9.ltd/list1.php?id=A053

羊蹄血肠,http://my9.ltd/list1.php?id=A054

全汤肥牛,http://my9.ltd/list1.php?id=A055

熏肥肠,http://my9.ltd/list1.php?id=A056

土窑甲鱼,http://my9.ltd/list1.php?id=A057

干锅驴排,http://my9.ltd/list1.php?id=A058

碳烤牛蛙,http://my9.ltd/list1.php?id=A059

神仙鱼,http://my9.ltd/list1.php?id=A060

蜂窝煤,http://my9.ltd/list1.php?id=A061

牛架子,http://my9.ltd/list1.php?id=A062

铁板鱿鱼,http://my9.ltd/list1.php?id=A063

姜辣棒骨,http://my9.ltd/list1.php?id=A064

羊杂火锅,http://my9.ltd/list1.php?id=A065

炕锅羊头,http://my9.ltd/list1.php?id=A066

土窑牛排,http://my9.ltd/list1.php?id=A067

红烧猪蹄尾,http://my9.ltd/list1.php?id=A068

麻辣兔头,http://my9.ltd/list1.php?id=A069

土匪酥干,http://my9.ltd/list1.php?id=A070

羊捆肠,http://my9.ltd/list1.php?id=A071

撸串啦,http://my9.ltd/list1.php?id=A072

糖醋牛排,http://my9.ltd/list1.php?id=A073

红烧海茄子,http://my9.ltd/list1.php?id=A074

麻辣田螺,http://my9.ltd/list1.php?id=A075

猪肉脯,http://my9.ltd/list1.php?id=A076

河蟹一锅烩,http://my9.ltd/list1.php?id=A077

食叔馍包羊腿,http://my9.ltd/list1.php?id=A078

牛膝盖骨,http://my9.ltd/list1.php?id=A079

食叔酱焖牛棒骨,http://my9.ltd/list1.php?id=A080

食叔雪山驼掌,http://my9.ltd/list1.php?id=A081

食叔铁桶烤鸡,http://my9.ltd/list1.php?id=A082

乡村食叔720元大牛头,http://my9.ltd/list1.php?id=A083

烤牛头,http://my9.ltd/list1.php?id=A084

甲鱼牛宝腰子,http://my9.ltd/list1.php?id=A085

牛皮,http://my9.ltd/list1.php?id=A086

牛肚,http://my9.ltd/list1.php?id=A087

甲鱼红烧肉,http://my9.ltd/list1.php?id=A088

脆皮烤猪,http://my9.ltd/list1.php?id=A089

霸王别姬,http://my9.ltd/list1.php?id=A090

牛头宴,http://my9.ltd/list1.php?id=A091

驴肉焖饼子,http://my9.ltd/list1.php?id=A092

红烧牛鞭,http://my9.ltd/list1.php?id=A093

石头烤肉,http://my9.ltd/list1.php?id=A094

土窑烤羊头,http://my9.ltd/list1.php?id=A095

红油烧兔,http://my9.ltd/list1.php?id=A096

熏牛头,http://my9.ltd/list1.php?id=A097

驴板肠,http://my9.ltd/list1.php?id=A098

椒麻牛肚,http://my9.ltd/list1.php?id=A099

一圣两吃,http://my9.ltd/list1.php?id=A100

土窑猪排,http://my9.ltd/list1.php?id=A101

火焰醉鹅,http://my9.ltd/list1.php?id=A102

大龙虾,http://my9.ltd/list1.php?id=A103

牛头宴,http://my9.ltd/list1.php?id=A104

古法烧鸽,http://my9.ltd/list1.php?id=A105

烤全羊,http://my9.ltd/list1.php?id=A106

肥肠甲鱼,http://my9.ltd/list1.php?id=A107

牛肉生蚝,http://my9.ltd/list1.php?id=A108

肥肠鱼泡,http://my9.ltd/list1.php?id=A109

海鲜凤爪,http://my9.ltd/list1.php?id=A110

叫花牛蹄,http://my9.ltd/list1.php?id=A111

猪肚鸡,http://my9.ltd/list1.php?id=A112

铁板羊腰,http://my9.ltd/list1.php?id=A113

烤娃娃鱼,http://my9.ltd/list1.php?id=A114

扒鸡,http://my9.ltd/list1.php?id=A115

牛肉汤,http://my9.ltd/list1.php?id=A116

鱼泡羊肉,http://my9.ltd/list1.php?id=A117

水煮毛肚,http://my9.ltd/list1.php?id=A118

乾坤牛肚,http://my9.ltd/list1.php?id=A119

脆皮猪手,http://my9.ltd/list1.php?id=A120

果香排骨,http://my9.ltd/list1.php?id=A121

盐焗鄂龟,http://my9.ltd/list1.php?id=A122

大锅台,http://my9.ltd/list1.php?id=A123

鸿运猪头,http://my9.ltd/list1.php?id=A124

土窑乳猪,http://my9.ltd/list1.php?id=A125

麻辣小龙虾,http://my9.ltd/list1.php?id=A126

兔包鸡,http://my9.ltd/list1.php?id=A127

捞汁小龙虾,http://my9.ltd/list1.php?id=A128

四蹄同烩,http://my9.ltd/list1.php?id=A129

红曲酱鸭,http://my9.ltd/list1.php?id=A130

食叔辣卤驼头,http://my9.ltd/list1.php?id=A131

食叔霸王牛尾,http://my9.ltd/list1.php?id=A132

食叔鸡腰炖黄鳝,http://my9.ltd/list1.php?id=A133

乡村食叔1100买头羊,http://my9.ltd/list1.php?id=A134

醋焖牛棒骨,http://my9.ltd/list1.php?id=A135

麻辣虾尾,http://my9.ltd/list1.php?id=A136

沙爆羊肚肉,http://my9.ltd/list1.php?id=A137

干锅牛尾巴,http://my9.ltd/list1.php?id=A138

火焰牛皮,http://my9.ltd/list1.php?id=A139

卤牛舌,http://my9.ltd/list1.php?id=A140

扒驼掌,http://my9.ltd/list1.php?id=A141

叫花青蟹,http://my9.ltd/list1.php?id=A142

龙凤一锅焖,http://my9.ltd/list1.php?id=A143

香辣梭子蟹,http://my9.ltd/list1.php?id=A144

虎皮鸵鸟腿,http://my9.ltd/list1.php?id=A145

红油鳄龟,http://my9.ltd/list1.php?id=A146

肥肠鸵鸟,http://my9.ltd/list1.php?id=A147

盐焗大闸蟹,http://my9.ltd/list1.php?id=A148

羊肚包肉,http://my9.ltd/list1.php?id=A149

猪脑花,http://my9.ltd/list1.php?id=A150

姜辣牛排,http://my9.ltd/list1.php?id=A151

铁板猪蹄,http://my9.ltd/list1.php?id=A152

筋头八脑,http://my9.ltd/list1.php?id=A153

杀猪菜,http://my9.ltd/list1.php?id=A154

霸王兔,http://my9.ltd/list1.php?id=A155

胡辣羊头,http://my9.ltd/list1.php?id=A156

压牛头,http://my9.ltd/list1.php?id=A157

涮火锅,http://my9.ltd/list1.php?id=A158

垛子牛肉,http://my9.ltd/list1.php?id=A159

蒜蓉虾尾,http://my9.ltd/list1.php?id=A160

叫花牛头,http://my9.ltd/list1.php?id=A161

烤全羊,http://my9.ltd/list1.php?id=A162

驴杂火锅,http://my9.ltd/list1.php?id=A163

香辣驴头,http://my9.ltd/list1.php?id=A164

牛鞭火锅,http://my9.ltd/list1.php?id=A165

香辣猪蹄,http://my9.ltd/list1.php?id=A166

涮羊肉,http://my9.ltd/list1.php?id=A167

五花肉卷,http://my9.ltd/list1.php?id=A168

红烧马鞍桥,http://my9.ltd/list1.php?id=A169

羊肚包肉,http://my9.ltd/list1.php?id=A170

胡辣汤,http://my9.ltd/list1.php?id=A171

板肠螺狮粉,http://my9.ltd/list1.php?id=A172

梅菜扣肉,http://my9.ltd/list1.php?id=A173

沙爆猪皮,http://my9.ltd/list1.php?id=A174

酸菜泥鳅,http://my9.ltd/list1.php?id=A175

鲍汁豆腐,http://my9.ltd/list1.php?id=A176

地锅鸡,http://my9.ltd/list1.php?id=A177

食叔肥肠鹅,http://my9.ltd/list1.php?id=A178

食叔虎皮鸵鸟爪,http://my9.ltd/list1.php?id=A179

食叔干锅牛蛙,http://my9.ltd/list1.php?id=A180

食叔260买十来只小甲鱼,http://my9.ltd/list1.php?id=A181

食叔烤全羊,http://my9.ltd/list1.php?id=A182

野生厨房第二季第01期,http://my9.ltd/list1.php?id=A183

野生厨房第二季第02期,http://my9.ltd/list1.php?id=A184

野生厨房第二季第03期,http://my9.ltd/list1.php?id=A185

野生厨房第二季第04期,http://my9.ltd/list1.php?id=A186

野生厨房第二季第05期,http://my9.ltd/list1.php?id=A187

野生厨房第二季第06期,http://my9.ltd/list1.php?id=A188

野生厨房第二季第07期,http://my9.ltd/list1.php?id=A189

野生厨房第二季第08期,http://my9.ltd/list1.php?id=A190

野生厨房第二季第09期,http://my9.ltd/list1.php?id=A191

野生厨房第二季第10期,http://my9.ltd/list1.php?id=A192

野生厨房第二季第11期,http://my9.ltd/list1.php?id=A193

野生厨房第二季第12期,http://my9.ltd/list1.php?id=A194
味道掌门20220422,http://my9.ltd/list1.php?id=A195
味道掌门20220429,http://my9.ltd/list1.php?id=A196
味道掌门20220506,http://my9.ltd/list1.php?id=A197
味道掌门20220513,http://my9.ltd/list1.php?id=A198
味道掌门20220520,http://my9.ltd/list1.php?id=A199
味道掌门20220527,http://my9.ltd/list1.php?id=A200
味道掌门20220603,http://my9.ltd/list1.php?id=A201
味道掌门20220610,http://my9.ltd/list1.php?id=A202
味道掌门20220617,http://my9.ltd/list1.php?id=A203

📛热门影视,#genre#
罪恶都市3,https://m3u8.suoyoudianying.com:2345/private/cache/20230713/6184/088e9fe64720e9161c1bcbe0531a29a6.m3u8?st=y8BbMnmfeeGSrzggw29I7Q&e=1689185702
扫毒3,https://m3u8.suoyoudianying.com:2345/private/cache/20230713/3203/0a0ff3ac6b682f00348e019c0485c913.m3u8?st=_0TsbMN_C4q5LAsYjve-JA&e=1689185470
长安三万里,https://m3u8.suoyoudianying.com:2345/private/cache/20230712/2907/0755ae1037a719e538ea781f90f291c9.m3u8?st=Zs3Zjdvc-vVWweQcY8O3KA&e=1689181328
碟中谍7致命清算上,https://vip.ffzy-online2.com/20230711/41528_792e95fd/2000k/hls/mixed.m3u8
消失的她,https://vip.ffzy-online2.com/20230629/40222_a6b8ae3d/2000k/hls/mixed.m3u8
八角笼中,https://vip.ffzy-online6.com/20230708/14674_1852156a/index.m3u8
夺宝奇兵5命运转盘,https://s.xlzys.com/play/RdG2XD5b/index.m3u8
犯罪都市2,https://visionularcdn.yishihui.com/output/longvideo/multitranscode/video/vpc/20220721/15188709Z4ImAC1mGHytQtBkkS20220722011000580195765-3HD.m3u8
惊天营救2,https://vip.ffzyread1.com/20230616/13945_bfb3b392/index.m3u8
闪电侠,https://hd.ijycnd.com/play/Qe1zw1ja/index.m3u8
圣斗士星矢 真人版,https://vip.ffzy-online2.com/20230509/36606_edb06128/2000k/hls/mixed.m3u8
📛星爷经典,#genre#
功夫,https://hnzy.bfvvs.com/play/lej5zYdj/index.m3u8
功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
国产凌凌漆,https://ukzy.ukubf4.com/20220330/CVILs5nr/index.m3u8
国产凌凌漆,https://jisu-xhzy.com/videos/202206/08/62a0fdd0b11cac3eba3b00e0/e260eg/index.m3u8
少林足球,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/19505/9e9796da-37f4-4912-b0b2-f41973b5c93e/SD/playlist.m3u8
少林足球,https://hnzy.bfvvs.com/play/5eVn19eE/index.m3u8
赌侠,https://jisu-xhzy.com/videos/202206/13/62a687c8fa448e30b17bb2fd/c3cb23/index.m3u8
赌侠2[上海滩赌圣],https://yszy.wappt.top/api/?key=MqMVjP7KWXKRkxSmiZQQh1z8CKY0jYgtkvSj1iLcBlpuy83PjwkyWoJlug4TG8a0tzR%2BPoDDLRb2rf7SO6Z%2BPKvUY3VCHOef8e8cDTq85s9wkWlgjlbrjJWA7S%2FVCkfK2TwA4%2FwQF8HrxGomPpuVDqimUAhT4j75xo%2B%2BeIO7je8%3D.m3u8
赌侠2[上海滩赌圣],https://jisu-xhzy.com/videos/202206/08/62a0d942751b443e33f43d47/4489ab/index.m3u8
赌圣,https://yszy.wappt.top/api/?key=RTihRX5ftXtNCJTyGi5zqQjxbVcdoz%2B6xb7VZeJ%2F9vE5o5hPt3Pbaui2I4uu68sqQ4p1r%2FbiUnVBVLExqLl8eb6ko%2BIXKnf1QuUFfKSOzyN9s6EbzJ%2BZx2jv4ZGv4O98XtpKCLeSdJFi6h6mK%2FjB2dFi6b%2Fs6uC5p1Fo1OhBnCA%3D.m3u8
赌圣,https://jisu-xhzy.com/videos/202209/02/6311e6a858dd415a822292f4/5dc2ea/index.m3u8
情圣,https://cache50.cdanan.xyz/jianghu/vipqiyi/695cb05bc5388a2e79baa3e4ca859e3b.m3u8
大话西游之宝盒,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/13442/2a6ca069-fd25-46cf-a732-a507c38bc501/SD/playlist.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/yb8qRLdv/index.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/Pdyr3ReQ/index.m3u8
大话西游之娶亲,https://vip.lz-cdn2.com/20220323/295_5da1424a/index.m3u8
大话西游之娶亲,https://jisu-xhzy.com/videos/202206/13/62a682b1a3799d319a021652/fbc119/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/DbDR3qel/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/Rb48MnbB/index.m3u8
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
九品芝麻官,https://jisu-xhzy.com/videos/202206/08/62a0fce94d69de3ed84a601e/e6460d/index.m3u8
九品芝麻官,https://jisu-xhzy.com/videos/202206/22/62b2f9bccc0dd930eda1e9bc/d1820f/index.m3u8
九品芝麻官,https://ukzy.ukubf4.com/20220407/CQI7owSE/index.m3u8
破坏之王,https://v4.cdtlas.com/20220517/bKU3OCbP/index.m3u8
破坏之王,https://jisu-xhzy.com/videos/202206/09/62a15fc1aa30e13ea172a27b/g0acc4/index.m3u8
百变星君,https://jisu-xhzy.com/videos/202206/09/62a14c26b11cac3eba3b01ba/f9g6e3/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/Pdy7yEaQ/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/yb8WDgav/index.m3u8
武状元苏乞儿,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/2244/8d14b20a-3ef9-4b71-aae7-b4548b9a5a06/SD/playlist.m3u8
武状元苏乞儿,https://hnzy.bfvvs.com/play/5eVJ0MeE/index.m3u8
武状元苏乞儿,https://v5.dious.cc/20220329/L61d2J07/index.m3u8
算死草,https://yszy.wappt.top/api/?key=XhkH5hg74GyFfE3qqr3IZ55aNKZLmImBKplCZqvR%2FSkEhQ2c0h5kf4G8k5QKoF2yXbEvMpfgLyxGAlWr3wYkA2pUyPe8k1F8FjK9GqtsQ3fNUV2qCdI70WXISMI9%2BBqh%2FGBB7iKscATQTG%2F1fvwNocrUfCkHi8DztY%2Blhww4GHc%3D.m3u8
算死草,https://m2.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/38061/8e12e114-dec1-4711-b536-aebf54251761/SD/playlist.m3u8
算死草,https://s2.fsvod1.com/20220308/4vSGG1Wr/index.m3u8
长江七号,https://yszy.wappt.top/api/?key=B4sTSI5sDc%2Bk3tBynFmy7m4o8zjbYLF6F8HKI6hyTPoVTz0L1PgFvQYElkgsRK1eNa3S6l4%2FcJW2kvTnVpVckCkfKUARAb5vTc7DoyZVj2mH0ny17Dx8P46qGc8pQTVc7R1s2YAmK0kouCHFojPZZ4x1FsoQnd20hdVV04OCV1c%3D.m3u8
长江七号,https://jisu-xhzy.com/videos/202206/13/62a6ad3a21a1ee30ec790bfe/529b76/index.m3u8
长江七号,https://hnzy.bfvvs.com/play/1aKrOKGe/index.m3u8
唐伯虎点秋香,https://v3.cdtlas.com/20211209/C4V6zooj/index.m3u8
唐伯虎点秋香,https://jisu-xhzy.com/videos/202206/08/62a100241e44603e920b1a93/c5gb9d/index.m3u8
唐伯虎点秋香,https://ukzy.ukubf4.com/20220407/wnsgZzX9/index.m3u8
唐伯虎点秋香,https://v3.dious.cc/20220419/fgAtfUew/index.m3u8
逃学威龙,https://cdn.zoubuting.com/20220521/wR5EhxN3/index.m3u8
逃学威龙,https://jisu-xhzy.com/videos/202206/08/62a0ee40b11cac3eba3b0087/79c9e4/index.m3u8
逃学威龙,https://hnzy.bfvvs.com/play/YerYOWdO/index.m3u8
逃学威龙2,https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4
逃学威龙2,https://jisu-xhzy.com/videos/202206/08/62a0ddfae5d9473e8bdf2371/b32b28/index.m3u8
逃学威龙2,https://hnzy.bfvvs.com/play/Rb49MkdB/index.m3u8
逃学威龙2,https://hnzy.bfvvs.com/play/PdymLgdQ/index.m3u8
逃学威龙3,https://cdn.zoubuting.com/20220521/fFsI8h3E/index.m3u8
逃学威龙3,https://jisu-xhzy.com/videos/202206/13/62a69fb777ee5b316ca15e31/4d4573/index.m3u8
逃学威龙3,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/3285/56078636-b0e7-491b-a09f-b1ee12ea2194/SD/playlist.m3u8
逃学威龙3,https://hnzy.bfvvs.com/play/5eVZ7zeE/index.m3u8
新精武门,https://v3.cdtlas.com/20220630/6q4VBXvv/index.m3u8
新精武门,https://yszy.wappt.top/api/?key=IHAK2Nxa4I314Rg6goV1sL8HdPpQlYwaYWxK23nntRm3%2BKcjmjKGMzcxitkFijqarE71Ci7e6LZUJUN%2FNyvMrNgBKQ2I96PjB7s8i5WK6ihXCr6y%2BOt0B5A0brKNYGlnlw2ezMrDvSiXPb5WK4EWT2KBVAFSkwTD%2Fl%2FG8mO%2FLVE%3D.m3u8
新精武门,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/16473/15ac76da-4ce8-4b20-b4af-e67d1cf1347e/SD/playlist.m3u8
食神,https://cdn.zoubuting.com/20220522/06EtJbxn/index.m3u8
食神,https://ukzy.ukubf4.com/20220407/dtaM5NLB/index.m3u8
食神,https://hnzy.bfvvs.com/play/5eVNkveE/index.m3u8
鹿鼎记,https://cdn.dalv666.top/a3u8/89b7b344969f211a05c4ef9ff0d50e9c.m3u8
鹿鼎记,https://v3.dious.cc/20220329/ELzhdaDW/index.m3u8
鹿鼎记,https://hnzy.bfvvs.com/play/PdyrY6eQ/index.m3u8
鹿鼎记2之神龙教,https://cdn.zoubuting.com/20220521/NMUgIjm3/index.m3u8
鹿鼎记2之神龙教,https://hnzy.bfvvs.com/play/1aKvlxeQ/index.m3u8
鹿鼎记2之神龙教,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8
整蛊专家,https://jisu-xhzy.com/videos/202208/27/6309e008d08a1e594295c96f/f51a5c/index.m3u8
整蛊专家,https://s1.zoubuting.com/20220620/OFOUdTSD/index.m3u8
整蛊专家,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/1847/b2bc47a1-e46e-4a23-ae26-76e7bbd40b5b/SD/playlist.m3u8
咖喱辣椒,https://jisu-xhzy.com/videos/202209/02/6311e705e3a1ea59d41aa0c8/566722/index.m3u8
咖喱辣椒,https://yszy.wappt.top/api/?key=gCZ%2F69Eir5zbnHzzwN4bMUCW9zDwpcZy3o9KucCAejKjMBCFJusV1QJdchu5xdywcIFtSdLvPYCYbKVSWIZhTLy11QfkfaK%2Fps0GgpT0%2FRE9TK4sIOdTy6U2MazrjfPkxJpei79hvc7kIxAMsAbnkgu8MGe4kkKfG3pP4hiBdLQ%3D.m3u8
咖喱辣椒,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/9767/e8238b7f-0d26-45a4-bb4b-6c7399037a25/SD/playlist.m3u8
咖喱辣椒,https://ukzy.ukubf4.com/20220407/2mftU655/index.m3u8
非洲和尚,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/16481/80364472-9749-4ff7-ad0a-dbffc5232a5b/SD/playlist.m3u8
非洲和尚,https://cache50.cdanan.xyz/jianghu/vipqiyi/6859ee72886fc0f410d8a70d46937f3b.m3u8
最佳女婿,https://jisu-xhzy.com/videos/202206/13/62a6c7235fceb13111e048b6/dge319/index.m3u8
最佳女婿,https://yszy.wappt.top/api/?key=WRsYeTUzC3JUrkbUzSrJvYm7Yf1I70qFEhdQwS49OhmVXoY0HBCkqOXu7wZHt4dLRO2Z3cGw81%2FfZjUdN%2FMLK7qSOyP5SGZRM6mkB9cb%2FzZU4HgUo5kXdkXn0hdgSmSPGT9jU92AI4bULMyJLHCxKxJEKKV1znSdrVBNRKakvUo%3D.m3u8
无敌幸运星,https://yszy.wappt.top/api/?key=Xf7bAsf%2BAz4mzEDE9ZJA2a8RRc9hUDJvDCXUqNuRHgkYlbGIsHPYx1U3C6pWg%2B9VqRteO8E3ZKbKkYv2Nu3FgHTKClMndde2P6gmKp6jCTjiZ4%2BFe3FRDZFyr9tG2IgAz0pDbdYN4wduE99UpbtnQhb7pmqdaZxJiMCB3LO28mA%3D.m3u8
